jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,toynetwork,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_invite,time_invite,bestgraph_invite,bestgraph_invite,miss_invite,fa_invite,cr_invite,bestval_invite
0.9,0.909090909,15,4,0.3,30,736,3,0.7,736,15!u10w8vii35iyx0vdqiqfowa1a1431wtfduil2sk9gkm,13,00:13.0,15!u10w8uw590z0nihknu814ygd7rwjx60ilh7b1tc7zly,19,11,2,73,-30.8842412,16,FALSE,15!u32kctk4odbmyxyd30t48tso9nut8v1akqzorb3fgg6,,12,4,71,-29.4772789
0.9,0.909090909,15,4,0.3,30,737,3,0.7,737,15!1bbdfigi6ojqjm5le054f5cpyy527zcqhgsah6gdyvpi,17,00:13.6,15!2xi86tc3p2dk3x2rtpt32toe8335k8fphf606fjuuxom,18,12,5,70,-30.03673405,17,FALSE,15!2xi86tc3p2dk3x2rtpt32toe8335k8fphf606fjuuxom,,12,5,70,-26.65126186
0.9,0.909090909,15,4,0.3,30,738,3,0.7,738,15!2fc5id14bqnvtpel2uudyaovtmzcydxhy2uci16187ba,18,00:12.0,15!2ffqgoe5ylrj2v0e2r64r4yczi4lko51p87zzmwn4ft4,18,12,6,69,-33.12621089,18,FALSE,15!2ffqgoe5ylrj2v0e2r64r4yczi4lko51p87zzmwn4ft4,,12,6,69,-32.24403696
0.9,0.909090909,15,4,0.3,30,739,3,0.7,739,15!1xvq2qt5tgoh9flpg46jle1hm4ev8h0mjckoxu9ut5e,19,00:12.7,15!1yw4m0swm59nt06i0exe2dn15vf96p8syguuvzth8vk,18,12,7,68,-35.22469563,20,FALSE,15!1yw4m0swm59nth01ryc87dr4o9uig03uxgq42bceywg,,12,8,67,-33.07036137
0.9,0.909090909,15,4,0.3,30,740,3,0.7,740,15!2mmmspwfe1tbf5ti435upaqdtwezoygk843hk99f76km,20,00:15.8,15!1m7o4nhd2uczmb8wuhoyfqo54c5gvwqskwbxskr5jkli,15,15,5,70,-31.20021121,17,FALSE,15!2fcfv2ocx3qvft1jq9n9dlj6fsh2plkm6ty50ktw55om,,12,5,70,-29.69791012
0.9,0.909090909,15,4,0.3,30,741,3,0.7,741,15!4kjd25bg4u1sh500ttmjlfodb8uzyxafphzr4whyo7a,19,00:21.2,15!1qruz1ltlq6ogiu9n1mkx3ay6ih9q3mhdz74npx1g9c6,17,13,6,69,-30.92452944,21,FALSE,15!1qruz18pl225amxzxr6mn93bqpzmfsalkzkitmtnb1om,,15,6,69,-29.69386495
0.9,0.909090909,15,4,0.3,30,743,3,0.7,743,15!1mgcfze7hnatrc7m5msi6c0y1g7lucstkd189al0pjeq,18,00:29.0,15!20rii16sbonw4kfr9mcoak19gflmzn39yqk8nwukpxj4,16,14,4,71,-32.35618254,19,FALSE,15!20u2l654ayubwgq395bz0ox5jknb9qvt0ktexx5s5gcg,,14,5,70,-29.39228488
0.9,0.909090909,15,4,0.3,30,745,3,0.7,745,15!t8edsbq6xizfajbtr2v4r86hhncbmrfqm25j9ihdk3w,23,00:11.9,15!t7ub7uuqhrku74k4k9auvbdk6ik43fuwa6pfu3m54i4,16,14,9,66,-32.26295787,23,FALSE,15!t7ub7uuqhrku74k4k9auvbdk6ik43fuwa6pfu3m54i4,,14,9,66,-30.39407577
0.9,0.909090909,15,4,0.3,30,746,3,0.7,746,15!2fc5i77r97sxpzo48cv6a1rfjaxgnl9f8mqp37d9hxc2,22,00:12.1,15!ekegmkdrdtvj39b797osigkisz7k46k7l3pn65r2juw,17,13,9,66,-32.82707562,22,FALSE,15!ekegmkdrdtvj39b797osigkisz7k46k7l3pn65r2juw,,13,9,66,-32.08694181
0.9,0.909090909,15,4,0.3,30,747,3,0.7,747,15!b54kaepf9wv2sywjurf189obzndtpp5by3anw6r1hcm,22,00:11.4,15!awwlbtaigync6qc71wrbcpl8kqq7mw6t971g12cghl2,16,14,8,67,-32.4404888,21,FALSE,15!awwlb32h4pl0exssh0uroacd08pto39m6nl4zeghfk6,,14,7,68,-30.37978748
0.9,0.909090909,15,4,0.3,30,748,3,0.7,748,15!10uvdchipojwe6239g6bxbca5ovn4czdmmc5n3fuhi4m,16,00:13.7,15!7ape37vigl5lgejhei4dzmxu2k00wq0dd9b32593j0k,17,13,3,72,-28.02427795,17,FALSE,15!7iw2j2jg5yk2q4en38ob82lbbkbhvn1qwop7lvehlac,,13,4,71,-25.07010657
0.9,0.909090909,15,4,0.3,30,749,3,0.7,749,15!2fc6nvht25m7trq8lyrmw2pyuh6r4bbdhpdc4ytc23wm,14,00:12.0,15!ek6dutid61ub68g4zl331ejnhb1ds4pnp1rzk92kooy,18,12,2,73,-25.37384724,14,FALSE,15!ek6dutid61ub68g4zl331ejnhb1ds4pnp1rzk92kooy,,12,2,73,-22.93486176
0.9,0.909090909,15,4,0.3,30,750,3,0.7,750,15!2iz4dtzicjs7zkweb9q3ajb8d303ljbxuzz92pgkok5g,21,00:11.8,15!2iz4d5xzl78ln58mc3hf5dhll2hjuy9wtl66csbxf7d0,17,13,8,67,-30.91797528,21,FALSE,15!2iz4d5xzl78ln58mc3hf5dhll2hjuy9wtl66csbxf7d0,,13,8,67,-28.936163
0.9,0.909090909,15,4,0.3,30,751,3,0.7,751,15!2fbo8iuzme8djo8cj1fh8spv1eih3rneihs77pfbxl3q,20,00:14.1,15!8h1e9exu78f06znzxc177onvs1d8pdw7tgwhwh6bdi,15,15,5,70,-27.13628039,20,FALSE,15!8h1e9exu78f06znzxc177onvs1d8pdw7tgwhwh6bdi,,15,5,70,-24.60041858
0.9,0.909090909,15,4,0.3,30,752,3,0.7,752,15!1tslttpuf77yd4nshbundgkfyr5fm933cldeqe171yiu,18,00:12.6,15!7cac8aa15mimoteilofk6o4ezh4gufsh74a4p78lhj8,18,12,6,69,-30.80475862,17,FALSE,15!7cabwmpfplhec4s1bhytbw6dvfvdglcxmxf9g0lrz7o,,12,5,70,-29.90271247
0.9,0.909090909,15,4,0.3,30,753,3,0.7,753,15!2fe6o52buhimcev82kn80omjtee2lk486e0reki91b7q,21,00:12.2,15!2ay9w5u99t0j0uogr0vn1qsqfxrffbo15v2oxmvabo,16,14,7,68,-29.64908638,22,FALSE,15!2ay9w5u99t0j0uogr0vn1qsqfxrffbo15v2ny48g78,,15,7,68,-26.24622019
0.9,0.909090909,15,4,0.3,30,754,3,0.7,754,15!u22le52rm6z7le66wu13hkovarl6vdhzwe2loffwq9s,23,00:12.0,15!10dzk5v88tnejtgfxlaxt13uv18vnwk44bw7zlc2fytc,14,16,7,68,-29.31235706,23,FALSE,15!10dzk5v88tnejtgfxlaxt13uv18vnwk44bw7zlc2fytc,,16,7,68,-25.40432504
0.9,0.909090909,15,4,0.3,30,756,3,0.7,756,15!2g8f3ijxw76ccr4ghhmzpdnukqjrvvo6czuse5ec4zd2,21,00:24.1,15!22yqd5dypp961rtucndstugpba0pk5iyefp9q4q0au,13,17,4,71,-25.09735227,18,FALSE,15!t5tv3kt8igri9lpasoi5bcp5dnqx68tpazfs8cinv9i,,15,3,72,-22.10307775
